# symbol : ALXN															
# jumpid : 439611															
# date   : 20161107															
nsec	volume	sqrtvolume	bidprice	bidsize	askprice	asksize	emavol0	emavol1	emabid0	emabid1	emaask0	emaask1	emaspr0	emaspr1	cluster1
22130	0	0	1296200	100	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14129.2	14278	0
22140	0	0	1296200	100	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14035.7	14262.3	0
22150	0	0	1296200	200	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13968.8	14247.2	0
22160	0	0	1296200	200	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13920.9	14232.5	0
22170	0	0	1296200	200	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13886.6	14218.3	0
22180	0	0	1296200	200	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13862	14204.6	0
22190	0	0	1296200	100	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13844.4	14191.3	0
22200	0	0	1296200	300	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13831.8	14178.5	0
22210	0	0	1296200	300	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13822.8	14166.1	0
22220	0	0	1296200	300	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13816.3	14154.1	0
22230	0	0	1296800	300	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13727.7	14133.5	0
22240	0	0	1296800	100	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13577.9	14102.9	0
22250	0	0	1296800	300	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13470.6	14073.3	0
22260	0	0	1296800	300	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13393.8	14044.7	0
22270	0	0	1296800	300	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13338.8	14017	0
22280	0	0	1296800	300	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13299.4	13990.2	0
22290	0	0	1296800	300	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13271.2	13964.3	0
22300	0	0	1296800	300	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13251	13939.2	0
22310	0	0	1296800	300	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13236.5	13915	0
22320	0	0	1296800	300	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13226.1	13891.5	0
22330	0	0	1296800	300	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13218.7	13868.8	0
22340	0	0	1296800	300	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13213.4	13846.9	0
22350	0	0	1297400	200	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13074.9	13810.7	0
22360	0	0	1297400	300	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	12940.1	13771	0
22370	0	0	1297400	300	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	12843.5	13732.6	0
22380	0	0	1297400	300	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	12774.4	13695.4	0
22390	0	0	1297400	300	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	12724.9	13659.5	0
22400	0	0	1297400	200	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	12689.4	13624.8	0
22410	0	0	1297400	200	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	12664.1	13591.2	0
22420	0	0	1297400	200	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	12645.9	13558.7	0
22430	0	0	1297400	200	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	12632.8	13527.2	0
22440	0	0	1297400	200	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	12623.5	13496.8	0
22450	0	0	1297400	200	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	12616.8	13467.4	0
22460	0	0	1298000	100	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	12586.3	13436.4	0
22470	0	0	1298000	100	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	12419.8	13389.3	0
22480	0	0	1298000	200	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	12300.7	13343.7	0
22490	0	0	1298000	200	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	12215.3	13299.6	0
22500	0	0	1298000	100	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	12154.2	13257	0
22510	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	12604.7	13270.9	0
22520	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13086	13304.6	0
22530	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13430.6	13337.3	0
22540	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13677.4	13368.8	0
22550	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13854.1	13399.4	0
22560	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	13980.7	13428.9	0
22570	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14071.3	13457.5	0
22580	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14136.2	13485.1	0
22590	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14182.7	13511.8	0
22600	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14216	13537.7	0
22610	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14239.9	13562.7	0
22620	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14256.9	13586.8	0
22630	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14269.2	13610.2	0
22640	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14277.9	13632.8	0
22650	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14284.2	13654.7	0
22660	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14288.7	13675.9	0
22670	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14291.9	13696.3	0
22680	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14294.2	13716.1	0
22690	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14295.8	13735.3	0
22700	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14297	13753.8	0
22710	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14297.9	13771.7	0
22720	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14287.1	13787.8	0
22730	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14262.4	13801.3	0
22740	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14244.7	13814.4	0
22750	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14232	13827.1	0
22760	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14222.9	13839.3	0
22770	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14216.4	13851.1	0
22780	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14211.8	13862.6	0
22790	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14208.4	13873.6	0
22800	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14206	13884.3	0
22810	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14204.3	13894.7	0
22820	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14203.1	13904.7	0
22830	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14202.2	13914.4	0
22840	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14201.6	13923.7	0
22850	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14201.1	13932.8	0
22860	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200.8	13941.6	0
22870	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200.6	13950	0
22880	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200.4	13958.2	0
22890	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200.3	13966.2	0
22900	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200.2	13973.8	0
22910	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200.2	13981.2	0
22920	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200.1	13988.4	0
22930	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200.1	13995.3	0
22940	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200.1	14002.1	0
22950	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14008.5	0
22960	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14014.8	0
22970	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14020.9	0
22980	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14026.8	0
22990	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14032.5	0
23000	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14037.9	0
23010	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14043.3	0
23020	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14048.4	0
23030	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14053.4	0
23040	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14058.2	0
23050	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14062.8	0
23060	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14067.3	0
23070	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14071.7	0
23080	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14075.9	0
23090	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14080	0
23100	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14083.9	0
23110	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14087.7	0
23120	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14091.4	0
23130	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14094.9	0
23140	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14098.4	0
23150	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14101.7	0
23160	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14104.9	0
23170	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14108.1	0
23180	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14111.1	0
23190	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14114	0
23200	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14116.8	0
23210	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14119.5	0
23220	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14122.2	0
23230	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14124.7	0
23240	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14127.2	0
23250	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14129.6	0
23260	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14131.9	0
23270	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14134.1	0
23280	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14136.3	0
23290	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14138.4	0
23300	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14140.4	0
23310	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14142.3	0
23320	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14144.2	0
23330	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14146.1	0
23340	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14147.8	0
23350	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14149.5	0
23360	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14151.2	0
23370	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14152.8	0
23380	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14154.3	0
23390	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14155.8	0
23400	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14157.3	0
23410	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14158.7	0
23420	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14160	0
23430	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14161.4	0
23440	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14162.6	0
23450	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14163.8	0
23460	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14165	0
23470	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14166.2	0
23480	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14167.3	0
23490	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14168.4	0
23500	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14169.4	0
23510	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14170.4	0
23520	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14171.4	0
23530	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14172.3	0
23540	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14173.2	0
23550	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14174.1	0
23560	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14174.9	0
23570	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14175.8	0
23580	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14176.6	0
23590	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14177.3	0
23600	0	0	1295700	5	1309900	70	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14200	14178.1	0
23610	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14211.9	14180.1	0
23620	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14236.9	14184	0
23630	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14254.8	14187.8	0
23640	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14267.6	14191.5	0
23650	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14276.8	14195	0
23660	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14283.4	14198.5	0
23670	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14288.1	14201.8	0
23680	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14291.5	14205	0
23690	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14293.9	14208.1	0
23700	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14295.6	14211.1	0
23710	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14296.9	14214.1	0
23720	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14297.8	14216.9	0
23730	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14298.4	14219.6	0
23740	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14298.9	14222.2	0
23750	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14299.2	14224.8	0
23760	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14299.4	14227.3	0
23770	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14299.6	14229.6	0
23780	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14299.7	14231.9	0
23790	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14299.8	14234.2	0
23800	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14299.8	14236.3	0
23810	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14299.9	14238.4	0
23820	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14299.9	14240.4	0
23830	0	0	1295700	5	1310000	100	0	0	1.30E+06	1.30E+06	1.31E+06	1.31E+06	14299.9	14242.4	0
