# symbol : ALXN															
# jumpid : 439611															
# date   : 20161111															
nsec	volume	sqrtvolume	bidprice	bidsize	askprice	asksize	emavol0	emavol1	emabid0	emabid1	emaask0	emaask1	emaspr0	emaspr1	cluster1
22780	0	0	1238100	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	43443.6	42656.1	0
22790	0	0	1238100	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	43431.2	42680.5	0
22800	0	0	1238700	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	43336.6	42694.9	0
22810	0	0	1238700	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	43184.3	42698.3	0
22820	0	0	1238700	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	43075.2	42701.7	0
22830	0	0	1238700	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42997.1	42704.9	0
22840	0	0	1238700	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42941.1	42708	0
22850	0	0	1238700	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42901.1	42711	0
22860	0	0	1238700	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42872.4	42713.9	0
22870	0	0	1238700	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42851.8	42716.8	0
22880	0	0	1238700	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42837.1	42719.5	0
22890	0	0	1238700	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42826.6	42722.1	0
22900	0	0	1238700	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42819	42724.7	0
22910	0	0	1238700	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42813.6	42727.2	0
22920	0	0	1239300	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42665.8	42713.3	0
22930	0	0	1239300	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42533.6	42696.5	0
22940	0	0	1239300	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42438.9	42680.2	0
22950	0	0	1239300	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42371.1	42664.5	0
22960	0	0	1239300	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42322.5	42649.2	0
22970	0	0	1239300	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42287.7	42634.5	0
22980	0	0	1239300	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42262.8	42620.3	0
22990	0	0	1239300	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42245	42606.5	0
23000	0	0	1239300	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42232.2	42593.2	0
23010	0	0	1239300	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42223.1	42580.3	0
23020	0	0	1239300	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42216.5	42567.8	0
23030	0	0	1239300	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42211.8	42555.7	0
23040	0	0	1239900	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42043.7	42525.1	0
23050	0	0	1239900	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41917.7	42494.8	0
23060	0	0	1239900	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41827.5	42465.5	0
23070	0	0	1239900	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41763	42437.1	0
23080	0	0	1239900	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41716.7	42409.6	0
23090	0	0	1239900	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41683.6	42383.1	0
23100	0	0	1239900	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41659.8	42357.4	0
23110	0	0	1239900	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41642.9	42332.6	0
23120	0	0	1239900	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41630.7	42308.6	0
23130	0	0	1239900	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41622	42285.3	0
23140	0	0	1239900	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	41615.7	42262.9	0
23150	0	0	1238000	300	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42003.6	42284.5	0
23160	0	0	1238000	300	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42428.4	42324.3	0
23170	0	0	1238000	300	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42732.6	42362.9	0
23180	0	0	1238600	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42841.2	42388.3	0
23190	0	0	1238600	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42857.9	42405	0
23200	0	0	1238600	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42869.9	42421.3	0
23210	0	0	1238600	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42878.4	42437	0
23220	0	0	1238600	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42884.5	42452.2	0
23230	0	0	1238600	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42888.9	42466.8	0
23240	0	0	1238600	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42892.1	42481	0
23250	0	0	1238600	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42894.3	42494.8	0
23260	0	0	1238600	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42895.9	42508.1	0
23270	0	0	1238600	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42897.1	42520.9	0
23280	0	0	1239200	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42836.8	42526.9	0
23290	0	0	1239200	600	1281500	60	0	0	1.24E+06	1.24E+06	1.28E+06	1.28E+06	42684.4	42519.5	0
