# symbol : ALXN															
# jumpid : 439611															
# date   : 20161114															
nsec	volume	sqrtvolume	bidprice	bidsize	askprice	asksize	emavol0	emavol1	emabid0	emabid1	emaask0	emaask1	emaspr0	emaspr1	cluster1
22630	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40481.9	40692.4	0
22640	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40345.1	40669.7	0
22650	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40247.1	40647.8	0
22660	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40177	40626.5	0
22670	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40126.7	40606	0
22680	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40090.8	40586.1	0
22690	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40065	40566.9	0
22700	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40046.5	40548.3	0
22710	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40033.3	40530.3	0
22720	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40023.9	40512.9	0
22730	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40017.1	40496.1	0
22740	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40012.2	40479.8	0
22750	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40008.8	40464.1	0
22760	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40006.3	40448.9	0
22770	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40004.5	40434.2	0
22780	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40003.2	40419.9	0
22790	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40002.3	40406.2	0
22800	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40001.7	40392.9	0
22810	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40001.2	40380	0
22820	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000.8	40367.5	0
22830	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000.6	40355.5	0
22840	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000.4	40343.8	0
22850	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000.3	40332.5	0
22860	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000.2	40321.6	0
22870	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000.2	40311.1	0
22880	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000.1	40300.9	0
22890	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000.1	40291	0
22900	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000.1	40281.5	0
22910	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000	40272.2	0
22920	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000	40263.3	0
22930	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000	40254.7	0
22940	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000	40246.3	0
22950	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000	40238.3	0
22960	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000	40230.4	0
22970	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000	40222.9	0
22980	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000	40215.6	0
22990	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000	40208.5	0
23000	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000	40201.7	0
23010	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000	40195.1	0
23020	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000	40188.7	0
23030	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000	40182.5	0
23040	198	29.3356	1145500	1000	1185400	200	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39996.7	40176.2	0
23050	198	29.3356	1145500	1000	1185300	200	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39976	40168	0
23060	198	29.3356	1145500	1000	1185400	200	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39948.2	40158.4	0
23070	198	29.3356	1145500	1000	1185300	200	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39930.6	40149.6	0
23080	198	29.3356	1145500	1000	1185400	200	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39915.4	40140.6	0
23090	198	29.3356	1145500	1000	1185500	200	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39928	40134.5	0
23100	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39948.4	40130.1	0
23110	198	29.3356	1145500	1000	1185400	200	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39962.4	40125.8	0
23120	198	29.3356	1145500	1000	1185500	200	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39946.1	40118.5	0
23130	198	29.3356	1145500	1000	1185300	200	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39937.8	40112.1	0
23140	198	29.3356	1145500	1000	1185300	200	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39931.1	40105.6	0
23150	198	29.3356	1145500	1000	1185300	200	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39897.3	40096	0
23160	198	29.3356	1145500	1000	1185400	200	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39890.8	40088.6	0
23170	198	29.3356	1145500	1000	1185300	200	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39879.2	40080.9	0
23180	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39915.9	40078.6	0
23190	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39939.8	40076	0
23200	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39956.9	40073.5	0
23210	198	29.3356	1145500	1000	1186000	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39952.8	40069.3	0
23220	198	29.3356	1145500	1000	1185300	200	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39924.1	40062.2	0
23230	198	29.3356	1145500	1000	1185300	200	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39896.9	40054.6	0
23240	198	29.3356	1145500	1000	1185400	200	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39884	40047.8	0
23250	198	29.3356	1145500	1000	1185500	200	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39896.5	40043.8	0
23260	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39925.9	40042.3	0
23270	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39946.9	40040.9	0
23280	198	29.3356	1145500	1000	1185500	200	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39962	40039.6	0
23290	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39972.8	40038.3	0
23300	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39980.5	40037	0
23310	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39986	40035.8	0
23320	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39990	40034.6	0
23330	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39992.8	40033.5	0
23340	198	29.3356	1145500	1000	1185500	200	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39994.9	40032.4	0
23350	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39996.3	40031.3	0
23360	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39997.4	40030.3	0
23370	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39998.1	40029.3	0
23380	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39998.7	40028.4	0
23390	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39999	40027.4	0
23400	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39999.3	40026.5	0
23410	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39999.5	40025.7	0
23420	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39999.6	40024.8	0
23430	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39999.7	40024	0
23440	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39999.8	40023.2	0
23450	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39999.9	40022.5	0
23460	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39999.9	40021.7	0
23470	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	39999.9	40021	0
23480	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000	40020.3	0
23490	198	29.3356	1145500	1000	1185500	100	29.3356	29.3356	1.15E+06	1.15E+06	1.19E+06	1.19E+06	40000	40019.7	0
