# symbol : ALXN															
# jumpid : 439611															
# date   : 20161115															
nsec	volume	sqrtvolume	bidprice	bidsize	askprice	asksize	emavol0	emavol1	emabid0	emabid1	emaask0	emaask1	emaspr0	emaspr1	cluster1
22160	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	1.80E-284
22170	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	1.42E-293
22180	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	7.94E-303
22190	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	3.14791e-312
22200	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	8.84378e-322
22210	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	9.88131e-324
22220	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	9.88131e-324
22230	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	9.88131e-324
22240	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	9.88131e-324
22250	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	9.88131e-324
22260	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	9.88131e-324
22270	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	9.88131e-324
22280	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	9.88131e-324
22290	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	9.88131e-324
22300	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	9.88131e-324
22310	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	9.88131e-324
22320	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	9.88131e-324
22330	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	9.88131e-324
22340	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	9.88131e-324
22350	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	9.88131e-324
22360	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	9.88131e-324
22370	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	9.88131e-324
22380	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	9.88131e-324
22390	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22400	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22410	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22420	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22430	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22440	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22450	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22460	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22470	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22480	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22490	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22500	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22510	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22520	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22530	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22540	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22550	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22560	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22570	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22580	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22590	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22600	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22610	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22620	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22630	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22640	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22650	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22660	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22670	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22680	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22690	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22700	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22710	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22720	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22730	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22740	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22750	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22760	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22770	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22780	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22790	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22800	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22810	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22820	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22830	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22840	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22850	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22860	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22870	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22880	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22890	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22900	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22910	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22920	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22930	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22940	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22950	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22960	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22970	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22980	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
22990	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23000	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23010	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23020	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23030	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23040	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23050	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23060	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23070	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23080	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23090	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23100	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23110	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23120	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23130	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23140	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23150	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23160	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23170	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23180	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23190	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23200	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23210	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23220	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23230	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23240	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23250	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23260	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23270	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23280	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	4.94066e-324
23290	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23300	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23310	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23320	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23330	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23340	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23350	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23360	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23370	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23380	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23390	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23400	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23410	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23420	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23430	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23440	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23450	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23460	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23470	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23480	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23490	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23500	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23510	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23520	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23530	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23540	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23550	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23560	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23570	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23580	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23590	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23600	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23610	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23620	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23630	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23640	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23650	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23660	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23670	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23680	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23690	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23700	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23710	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23720	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23730	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23740	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23750	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
23760	400	40	1189000	100	1206000	122	40	40	1.19E+06	1.19E+06	1.21E+06	1.21E+06	17000	17000	0
